dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,AE,LR,0.25916666666666700,0.1029119788219720,0.00033135045669041600,,0.24165868759155300,0.007346153259277340,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,AE,GB,0.6408333333333330,0.640578316100635,0.00033135045669041600,,0.24165868759155300,0.007346153259277340,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.00033135045669041600,,0.24165868759155300,0.007346153259277340,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,SelectKBest,LR,0.8633333333333330,0.8620736503410330,,,0.0020241737365722700,0.0008752346038818360,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,SelectKBest,GB,0.8083333333333330,0.8066602088809090,,,0.0020241737365722700,0.0008752346038818360,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,SelectKBest,SVM_RBF,0.8683333333333330,0.8670987564536890,,,0.0020241737365722700,0.0008752346038818360,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,RFE,LR,0.8641666666666670,0.862836831318128,,,0.04168438911437990,0.0006895065307617190,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,RFE,GB,0.8091666666666670,0.807671871212465,,,0.04168438911437990,0.0006895065307617190,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,RFE,SVM_RBF,0.8716666666666670,0.8705694176978870,,,0.04168438911437990,0.0006895065307617190,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,PCA_or_SVD,LR,0.8825,0.8817776511928530,,0.3962354933285750,0.26755738258361800,0.018082618713378900,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,PCA_or_SVD,GB,0.85,0.8496904439585810,,0.3962354933285750,0.26755738258361800,0.018082618713378900,OK,
